date,pm25,pm10,co,no2,so2,o3,AQI,tempmax,tempmin,temp,humidity,dew,windspeed,winddir,windgust,precip,cloudcover,visibility,sealevelpressure
2014-06-15,128.0,75.0,5.0,20.0,4.0,7.0,128.0,41.0,30.0,33.7,56.9,23.4,23.3,304.7,40.7,0.0,72.9,2.9,999.2
2014-06-16,140.0,69.0,6.0,26.0,5.0,9.0,140.0,44.0,30.2,37.1,43.1,21.7,22.3,277.1,44.3,0.0,38.4,3.3,998.2
2014-06-17,136.0,79.0,5.0,14.0,4.0,9.0,136.0,43.0,32.0,37.8,36.5,19.7,22.4,272.9,40.7,0.0,49.0,3.5,996.6
2014-06-18,173.0,71.5,4.0,16.0,2.5,9.5,173.0,43.1,29.2,35.3,53.0,23.2,22.3,81.0,40.7,0.088,50.2,3.5,996.3
2014-06-22,128.0,78.0,3.0,13.0,2.0,13.0,128.0,40.0,31.0,35.2,38.5,18.4,19.5,302.7,37.1,0.0,32.1,4.0,998.2
2014-06-23,152.0,64.0,3.0,18.0,1.0,10.0,152.0,40.0,28.0,33.6,41.0,17.9,23.1,299.8,33.5,0.066,47.9,3.3,998.6
2014-06-24,130.0,79.0,4.5,19.5,1.5,11.0,130.0,40.0,28.0,33.8,39.8,17.7,22.3,289.3,33.5,0.3,49.1,3.7,997.1
2014-06-29,128.0,156.0,6.0,19.0,1.0,9.0,156.0,39.0,27.0,34.4,48.1,21.4,23.1,292.7,51.8,0.11,57.4,3.5,999.7
2014-06-30,251.0,94.0,6.0,21.0,2.0,12.0,251.0,38.0,27.0,32.0,63.3,23.7,14.6,82.0,45.7,0.0,73.4,3.2,999.5
2014-07-01,153.0,77.0,7.0,20.0,3.0,14.0,153.0,35.0,29.8,32.1,62.3,23.9,20.5,97.4,39.6,0.0,48.2,3.1,1001.8
2014-07-02,140.0,71.0,6.0,15.0,2.0,13.0,140.0,37.1,26.0,29.9,69.8,23.4,16.0,129.6,33.5,4.0,76.0,4.0,1002.8
2014-07-03,142.0,95.0,4.0,12.0,2.0,8.0,142.0,36.1,27.0,28.4,79.4,24.3,18.2,257.9,33.5,0.11,69.6,2.7,1000.2
2014-07-04,175.0,86.0,5.0,18.0,2.0,8.0,175.0,40.3,27.0,31.5,67.7,24.2,18.7,267.7,33.5,0.009,46.9,2.7,998.7
2014-07-05,156.0,82.0,5.0,20.0,3.0,10.0,156.0,39.0,30.0,33.7,57.9,23.7,22.3,305.7,33.5,0.0,61.9,3.2,1000.3
2014-07-06,158.0,86.0,4.0,14.0,1.0,10.0,158.0,41.7,28.0,31.4,60.2,22.2,23.4,286.0,33.5,0.9,63.0,3.0,1001.9
2014-07-07,163.0,91.0,3.0,17.0,1.0,8.0,163.0,39.0,27.2,33.2,56.0,22.3,18.2,292.5,33.5,0.0,52.5,3.7,1000.5
2014-07-08,139.0,116.0,3.0,13.0,2.0,7.0,139.0,40.1,30.0,34.7,42.9,19.6,20.5,279.2,37.1,0.0,28.4,3.7,998.8
2014-07-09,157.0,126.0,1.0,9.0,1.5,8.0,157.0,41.0,30.1,35.8,37.9,19.0,18.5,285.1,37.1,0.0,18.2,3.5,998.4
2014-07-10,137.0,97.0,2.0,12.0,1.0,4.0,137.0,41.0,31.0,36.4,38.4,19.5,24.1,301.1,37.1,0.0,35.0,4.0,999.2
2014-07-11,117.0,83.0,4.0,14.0,1.0,5.0,117.0,41.0,31.0,37.0,37.8,19.0,18.4,308.5,33.5,0.0,34.7,4.0,998.4
2014-07-12,160.0,83.0,4.0,12.0,1.0,7.0,160.0,41.0,32.0,36.1,45.5,21.7,18.4,99.0,34.4,0.0,44.7,4.1,998.6
2014-07-13,176.0,63.0,5.0,17.0,1.0,6.0,176.0,43.1,27.0,33.3,60.8,23.5,14.8,117.6,35.3,0.572,67.0,3.4,999.3
2014-07-14,128.0,63.0,3.0,14.0,1.0,9.0,128.0,35.0,28.0,31.7,71.5,25.8,16.2,127.5,36.2,0.0,66.9,2.6,999.7
2014-07-15,160.0,39.0,3.0,13.0,1.5,6.0,160.0,37.0,29.0,32.7,69.5,26.1,18.7,117.0,37.1,0.0,62.8,3.3,997.7
2014-07-16,177.0,39.0,3.0,13.0,2.0,7.0,177.0,35.1,28.0,31.6,68.9,25.0,20.5,103.6,37.1,0.0,67.0,4.0,999.1
2014-07-17,121.0,37.0,3.0,14.0,4.0,5.0,121.0,36.0,26.0,31.0,73.3,25.2,20.4,107.0,37.1,1.1,84.9,3.3,997.9
2014-07-18,102.0,39.0,3.0,23.0,6.5,6.5,102.0,30.0,26.0,27.5,91.7,26.0,18.2,47.0,37.1,0.22,88.4,1.6,996.6
2014-07-21,128.0,62.0,8.0,23.0,4.0,6.0,128.0,36.0,27.0,31.4,67.5,24.3,11.2,42.8,35.3,0.0,71.2,4.3,998.1
2014-07-22,128.0,49.0,4.0,16.0,4.0,6.0,128.0,34.0,30.0,31.6,72.1,25.9,14.8,103.9,34.4,0.066,66.1,3.7,998.6
2014-07-23,128.0,42.0,2.0,14.0,4.0,6.0,128.0,32.1,29.0,30.4,74.1,25.1,22.1,106.0,33.5,0.0,71.1,4.3,999.1
2014-07-24,128.0,43.0,2.0,13.0,4.0,6.0,128.0,32.1,28.0,29.8,71.1,23.8,18.4,113.1,33.5,0.0,79.6,4.0,1000.0
2014-07-27,128.0,61.0,6.0,18.0,3.0,6.0,128.0,35.3,28.0,30.8,72.2,25.1,18.2,114.6,33.5,0.1,65.6,3.5,1003.7
2014-07-28,128.0,61.0,4.0,15.0,4.0,7.0,128.0,32.0,27.0,29.5,80.1,25.5,17.4,133.1,33.5,3.0,80.1,3.2,1001.1
2014-07-29,128.0,59.0,4.0,15.0,5.0,7.0,128.0,35.0,26.0,29.5,79.9,25.2,16.6,134.4,33.5,0.0,90.5,3.0,1000.8
2014-07-30,128.0,60.0,3.0,14.0,8.0,7.0,128.0,34.3,27.0,30.4,78.4,26.0,15.8,124.1,33.5,0.0,71.8,3.4,1001.3
2014-07-31,128.0,48.0,2.0,12.0,15.0,7.0,128.0,35.0,28.0,30.9,77.0,26.1,16.2,117.0,33.5,0.0,73.8,3.4,1001.7
2014-08-03,128.0,58.0,2.0,9.0,4.0,4.0,128.0,35.1,27.2,30.9,72.7,25.2,16.6,271.8,33.82727272727273,1.2,67.7,3.1,997.3
2014-08-04,128.0,106.0,6.0,16.0,11.0,6.0,128.0,35.0,28.0,30.1,73.9,24.8,18.0,264.4,34.154545454545456,0.4,67.4,3.5,997.5
2014-08-05,128.0,89.0,3.0,15.0,4.0,9.0,128.0,31.2,27.0,29.1,83.2,25.9,12.0,255.4,34.481818181818184,0.009,81.9,2.8,999.2
2014-08-06,128.0,52.0,4.0,39.0,4.0,9.0,128.0,35.0,28.0,31.4,74.4,25.9,16.2,109.0,34.80909090909091,0.2,78.5,3.0,998.6
2014-08-07,128.0,54.0,3.0,42.0,4.0,8.0,128.0,32.8,28.0,30.4,71.2,24.5,21.3,100.9,35.13636363636364,0.0,58.6,3.8,998.6
2014-08-08,128.0,53.0,3.0,47.0,4.0,7.0,128.0,32.1,28.0,29.9,75.1,24.9,16.6,90.2,35.46363636363636,0.4,85.3,3.5,999.7
2014-08-09,128.0,63.0,3.0,31.0,5.0,6.0,128.0,35.0,28.0,30.3,73.9,25.0,16.6,108.9,35.79090909090909,0.1,71.1,3.2,1001.6
2014-08-10,128.0,57.0,6.0,43.0,4.0,5.0,128.0,33.1,26.0,28.6,88.9,26.5,14.8,272.0,36.11818181818182,1.694,81.7,2.1,1002.3
2014-08-11,128.0,68.0,3.0,24.0,4.0,4.0,128.0,36.8,27.0,30.6,76.5,25.6,11.9,57.5,36.44545454545455,0.11,67.9,3.1,1001.9
2014-08-12,128.0,52.0,1.0,15.0,5.0,4.0,128.0,35.8,28.8,31.6,70.8,25.5,17.2,278.4,36.77272727272727,0.0,71.9,4.2,1000.5
2014-08-13,128.0,46.0,1.0,15.0,4.0,4.0,128.0,36.2,27.0,31.3,67.7,24.4,24.1,265.4,37.1,0.0,59.9,4.4,1000.2
2014-08-14,128.0,52.0,1.0,16.0,5.0,4.0,128.0,35.0,28.0,31.0,66.1,23.7,22.3,255.0,37.1,0.0,44.8,4.6,999.1
2014-08-15,128.0,38.0,1.0,28.0,6.0,4.0,128.0,34.1,28.0,30.9,62.9,22.9,26.3,242.0,36.5,0.0,50.6,4.3,1000.5
2014-08-18,128.0,134.0,2.0,27.0,4.0,14.0,134.0,37.0,27.0,31.7,60.2,22.7,20.3,292.9,34.7,0.0,48.0,3.6,1006.5
2014-08-19,128.0,103.0,4.0,45.0,5.0,12.0,128.0,37.0,28.2,32.9,55.4,22.5,21.3,298.9,34.1,0.0,39.6,3.9,1006.8
2014-08-20,128.0,96.0,2.0,28.0,4.0,14.0,128.0,37.1,28.5,33.2,51.9,21.5,19.2,280.7,33.5,0.0,40.0,3.8,1004.7
2014-08-21,128.0,90.0,2.0,27.0,8.0,19.0,128.0,38.1,29.0,32.9,46.4,19.5,20.6,273.1,33.5,0.0,20.4,4.2,1003.1
2014-08-24,128.0,109.0,3.0,27.0,5.0,23.0,128.0,38.8,27.2,33.3,49.9,20.6,22.4,298.1,32.03333333333333,0.0,6.5,4.6,1004.7
2014-08-25,128.0,89.0,2.0,27.0,5.0,22.0,128.0,40.0,29.0,33.8,49.3,20.9,20.0,291.7,33.3,0.0,11.6,4.3,1004.6
2014-08-26,128.0,76.0,3.0,28.0,4.0,31.0,128.0,40.0,30.0,33.9,48.7,21.1,58.7,281.0,34.56666666666667,0.0,20.3,5.0,1003.7
2014-08-27,128.0,85.0,6.0,47.0,5.0,16.0,128.0,37.8,28.0,33.2,47.8,20.4,18.8,290.9,35.833333333333336,0.0,35.2,4.2,1003.1
2014-08-28,128.0,64.0,6.0,40.0,6.0,19.0,128.0,36.1,25.2,29.6,67.8,22.7,17.0,327.7,37.1,0.174,66.0,3.9,1005.0
2014-08-29,128.0,78.0,11.0,45.0,50.0,4.0,128.0,34.0,27.0,29.9,70.6,23.8,13.9,25.3,37.1,0.0,73.5,3.2,1005.0
2014-08-31,128.0,54.0,4.0,34.0,5.0,54.0,128.0,32.2,25.0,27.2,86.7,24.7,22.2,17.0,37.1,0.792,74.5,1.6,1002.8
2014-09-01,34.0,41.0,3.0,32.0,9.0,8.0,41.0,34.0,26.0,29.6,70.0,23.2,22.1,98.4,37.1,0.009,63.0,4.1,1002.5
2014-09-02,36.0,44.0,4.0,33.0,3.0,5.0,44.0,33.0,27.0,29.2,70.1,23.1,18.4,88.9,37.1,0.044,75.9,3.8,1003.2
2014-09-03,65.0,32.0,3.0,31.0,7.0,7.0,65.0,31.1,26.0,28.0,79.2,24.0,24.1,110.7,37.1,0.013,78.0,3.4,1002.9
2014-09-04,52.0,38.0,8.0,51.0,4.0,8.0,52.0,32.0,26.0,27.6,86.0,25.0,24.7,113.8,36.58571428571429,13.075,91.4,2.7,1001.9
2014-09-05,62.0,52.0,5.0,44.0,4.0,18.0,62.0,33.2,24.9,26.7,90.0,24.8,29.7,134.6,36.07142857142857,10.0,86.3,2.6,1000.7
2014-09-06,99.0,66.0,14.0,38.0,6.0,3.0,99.0,32.0,24.9,27.8,82.4,24.4,9.9,12.9,35.55714285714286,0.0,69.9,2.5,1003.7
2014-09-07,144.0,57.0,6.0,48.0,5.0,35.0,144.0,36.0,27.0,30.8,73.4,25.1,10.4,347.9,35.042857142857144,0.1,53.5,2.6,1005.0
2014-09-08,95.0,63.0,5.0,42.0,5.0,9.0,95.0,34.2,28.0,30.7,71.9,24.8,15.8,107.6,34.52857142857143,0.0,50.8,3.8,1005.3
2014-09-09,119.0,67.0,6.0,50.0,5.0,12.0,119.0,33.3,27.1,30.2,75.6,25.2,10.8,105.3,34.01428571428571,0.0,54.7,3.5,1003.7
2014-09-10,127.0,66.0,8.0,57.0,4.0,8.0,127.0,34.0,26.0,28.7,79.9,24.7,17.5,141.9,33.5,0.018,65.5,3.0,1004.5
2014-09-11,146.0,55.0,7.0,42.0,4.0,5.0,146.0,29.1,25.0,27.1,85.8,24.4,16.6,81.9,33.8,0.33,79.7,2.4,1006.3
2014-09-12,127.0,55.5,5.0,37.0,4.5,13.5,127.0,33.2,24.0,28.3,77.7,23.7,11.1,310.3,34.1,0.4,60.2,2.3,1007.1
2014-09-13,128.0,82.0,4.0,30.0,5.0,29.0,128.0,33.0,24.0,28.5,74.2,23.0,14.8,295.6,34.4,0.0,33.0,3.5,1005.6
2014-09-14,134.0,56.0,3.0,32.0,5.0,22.0,134.0,34.0,24.8,29.2,69.1,22.8,20.5,292.4,34.7,0.0,47.2,4.1,1005.6
2014-09-15,104.0,80.0,6.0,40.0,4.0,11.0,104.0,35.0,23.0,28.8,70.2,22.4,18.1,297.4,35.0,0.0,19.7,4.4,1005.8
2014-09-16,136.0,64.0,4.0,27.0,5.0,14.0,136.0,34.0,27.0,30.4,69.8,24.1,18.4,309.1,35.3,0.0,31.9,3.6,1004.4
2014-09-17,115.0,66.0,4.0,30.0,5.0,17.0,115.0,34.8,26.0,30.1,66.3,22.7,18.4,293.9,35.6,0.0,18.4,4.3,1003.6
2014-09-18,116.0,69.0,4.0,34.0,4.0,26.0,116.0,35.0,27.0,30.6,62.6,22.4,20.0,290.7,35.9,0.0,9.6,4.0,1004.9
2014-09-19,113.0,72.0,4.0,32.0,4.0,41.0,113.0,35.1,26.0,30.6,62.6,22.1,16.2,286.8,36.2,0.0,11.0,4.3,1005.5
2014-09-20,129.0,70.5,3.0,29.0,7.5,31.0,129.0,35.2,27.0,31.0,59.1,21.4,14.0,273.1,36.5,0.0,7.3,3.9,1004.3
2014-09-21,128.0,83.0,3.0,25.0,4.0,20.0,128.0,35.0,25.2,30.4,58.1,20.5,20.0,295.2,36.8,0.0,10.6,4.0,1004.9
2014-09-22,103.0,69.0,2.0,26.0,11.0,21.0,103.0,36.0,25.2,30.1,57.6,20.4,21.4,286.5,37.1,0.0,0.0,4.1,1006.0
2014-09-23,90.0,71.0,8.0,64.0,5.0,7.0,90.0,37.0,24.0,30.3,50.9,18.3,21.4,288.3,37.1,0.0,0.0,4.7,1005.8
2014-09-24,98.0,61.0,5.0,45.0,4.0,21.0,98.0,35.1,25.0,30.1,52.0,18.7,23.7,290.4,33.5,0.0,0.0,3.8,1007.2
2014-09-25,105.0,72.0,1.0,16.0,3.0,14.0,105.0,36.0,24.0,29.7,54.8,18.7,17.6,295.5,33.569117647058825,0.0,8.0,4.2,1008.8
2014-09-26,107.0,72.0,4.5,49.5,2.333333333333333,14.5,107.0,36.0,25.0,30.3,52.4,18.6,22.3,294.5,33.63823529411765,0.0,22.6,4.0,1009.5
2014-09-28,128.0,62.0,6.0,48.0,1.0,30.0,128.0,35.8,25.0,30.6,50.2,18.4,22.3,291.4,33.77647058823529,0.0,13.8,4.1,1011.0
2014-09-29,93.0,72.0,8.0,83.0,1.6666666666666667,15.0,93.0,35.0,25.0,30.4,50.8,18.2,15.8,290.7,33.84558823529412,0.0,9.5,4.8,1010.6
2014-09-30,124.0,74.0,4.0,44.0,1.0,52.0,124.0,37.0,26.0,31.0,47.4,17.8,18.4,291.7,33.91470588235294,0.0,8.6,4.5,1010.5
2014-10-01,124.0,79.0,5.0,36.0,5.0,38.0,124.0,37.0,25.0,31.1,50.6,18.6,17.2,316.3,33.983823529411765,0.0,19.2,4.1,1011.7
2014-10-02,127.0,92.0,7.5,54.5,3.0,41.0,127.0,35.1,26.0,30.9,49.9,18.7,14.6,304.2,34.05294117647059,0.0,26.6,4.2,1011.1
2014-10-05,128.0,97.0,12.0,73.0,1.0,35.0,128.0,38.0,24.0,30.9,51.1,18.2,14.8,311.5,34.26029411764706,0.0,0.0,2.9,1011.3
2014-10-06,170.0,105.0,10.0,73.0,1.0,44.0,170.0,37.0,24.5,31.1,48.1,18.0,9.4,66.7,34.32941176470588,0.0,0.0,3.0,1011.7
2014-10-07,177.0,86.0,7.0,56.0,1.0,67.0,177.0,36.0,25.0,30.7,55.9,20.3,12.8,119.4,34.398529411764706,0.0,14.1,3.0,1010.0
2014-10-08,161.0,72.0,6.0,61.0,8.0,69.0,161.0,34.0,23.0,29.0,57.2,19.2,15.2,74.5,34.46764705882353,0.0,18.0,3.7,1010.6
2014-10-09,126.0,78.0,8.0,61.0,2.0,58.0,126.0,35.0,22.5,28.1,49.5,15.9,18.4,314.9,34.536764705882355,0.0,17.8,4.2,1011.5
2014-10-10,145.0,94.0,9.0,77.0,5.0,100.0,145.0,34.0,21.0,27.7,51.9,16.1,18.4,309.8,34.60588235294118,0.0,0.0,3.4,1010.3
2014-10-11,167.0,71.0,7.0,52.5,3.0,65.0,167.0,33.0,21.0,27.4,51.1,15.4,14.8,317.8,34.675,0.0,0.0,3.2,1009.2
2014-10-12,128.0,74.0,6.0,50.0,1.0,35.0,128.0,34.0,20.0,27.3,46.9,13.6,11.2,29.3,34.74411764705882,0.0,0.0,2.9,1010.1
2014-10-13,123.0,48.0,5.0,28.0,1.0,30.0,123.0,32.0,20.9,27.4,56.1,17.5,18.2,108.0,34.813235294117646,0.0,32.9,3.7,1010.8
2014-10-14,79.0,119.0,6.0,22.0,2.0,72.0,119.0,27.8,23.0,25.4,64.7,18.2,22.3,54.3,34.88235294117647,0.044,67.6,4.4,1011.2
2014-10-15,121.0,106.0,7.0,41.0,3.0,73.0,121.0,29.2,20.0,24.6,68.1,17.8,16.2,302.1,34.951470588235296,0.0,37.6,3.9,1015.2
2014-10-16,165.0,99.0,21.0,98.0,4.5,69.5,165.0,30.0,19.0,24.3,56.9,14.1,13.9,318.2,35.02058823529412,0.0,11.7,2.9,1014.7
2014-10-17,176.0,110.0,10.0,61.0,6.0,66.0,176.0,31.0,17.0,24.3,52.8,12.8,13.0,302.1,35.089705882352945,0.0,4.6,2.6,1014.5
2014-10-18,194.0,135.0,15.0,60.0,7.0,65.0,194.0,30.2,18.0,24.2,52.5,12.9,12.6,315.1,35.15882352941176,0.0,3.6,2.4,1013.5
2014-10-19,218.0,126.0,11.0,45.0,3.0,112.0,218.0,31.0,17.0,23.6,57.1,13.4,16.6,302.2,35.22794117647059,0.0,0.0,2.1,1013.1
2014-10-20,204.0,124.0,12.0,53.0,3.0,112.0,204.0,32.0,17.0,24.1,56.1,13.6,16.2,297.7,35.29705882352941,0.0,0.0,2.2,1013.6
2014-10-21,203.0,146.0,18.0,72.0,8.0,100.0,203.0,34.0,19.0,25.7,55.4,14.9,13.0,301.5,35.36617647058824,0.0,0.0,2.1,1015.0
2014-10-22,222.0,165.0,18.0,83.0,4.0,101.0,222.0,33.0,20.0,26.7,53.8,15.7,11.2,58.1,35.43529411764706,0.0,0.0,2.2,1015.4
2014-10-23,258.0,371.0,13.0,70.0,7.0,47.0,371.0,32.1,20.0,25.9,62.4,17.3,11.2,87.3,35.504411764705885,0.0,0.0,1.9,1013.7
2014-10-24,353.0,294.6666666666667,26.0,101.0,3.0,3.0,353.0,32.0,22.0,26.0,60.7,17.2,11.2,94.4,35.57352941176471,0.0,0.0,1.7,1012.7
2014-10-25,462.0,218.3333333333333,21.5,94.5,4.0,36.0,462.0,32.0,21.0,26.0,61.3,17.4,7.6,77.2,35.64264705882353,0.0,4.5,1.6,1012.6
2014-10-26,128.0,103.0,21.0,91.0,3.0,12.0,128.0,32.0,21.0,26.0,57.2,16.4,14.3,122.9,35.71176470588235,0.0,3.6,2.8,1015.3
2014-10-27,176.0,142.0,17.0,88.0,5.0,69.0,176.0,32.0,20.0,25.4,60.1,16.0,9.0,209.9,35.78088235294118,0.0,0.0,2.0,1014.7
2014-10-28,229.0,155.0,14.0,74.0,6.0,58.0,229.0,32.0,21.0,26.1,50.8,14.5,12.8,50.6,35.85,0.0,2.4,2.2,1012.8
2014-10-29,271.0,191.0,18.0,86.0,5.0,75.0,271.0,31.8,21.2,25.5,61.8,16.9,16.5,295.0,35.919117647058826,0.013,42.8,1.7,1013.1
2014-10-30,308.0,187.0,15.0,83.0,14.0,54.0,308.0,31.0,20.0,25.3,55.9,14.6,13.0,308.1,35.98823529411765,0.0,37.5,1.4,1012.8
2014-10-31,279.0,200.0,16.0,75.0,9.0,64.0,279.0,30.0,18.0,23.7,55.4,13.3,13.0,307.3,36.05735294117648,0.0,47.1,1.1,1014.0
2014-11-01,288.0,118.0,14.0,66.0,8.0,82.0,288.0,28.1,18.0,22.7,53.0,11.9,16.6,291.6,36.12647058823529,0.0,38.5,1.8,1014.5
2014-11-02,290.0,145.0,15.0,75.0,3.0,79.0,290.0,31.0,15.8,23.2,48.7,10.3,20.5,286.4,36.19558823529412,0.0,0.1,1.9,1014.6
2014-11-03,257.0,150.0,13.0,73.0,3.0,65.0,257.0,30.0,16.0,23.4,51.7,12.2,15.8,295.5,36.26470588235294,0.0,3.8,2.0,1014.4
2014-11-04,264.0,207.0,16.0,83.0,3.0,40.0,264.0,31.0,18.0,24.4,51.8,12.9,14.0,301.0,36.33382352941177,0.0,0.0,2.1,1013.0
2014-11-05,340.0,132.0,10.0,49.0,3.0,84.0,340.0,30.0,18.0,23.2,60.5,14.4,20.5,297.0,36.40294117647059,0.0,0.0,1.7,1013.4
2014-11-06,254.0,136.0,15.0,83.0,2.0,35.0,254.0,31.0,17.0,23.2,57.5,13.6,22.3,284.2,36.472058823529416,0.0,0.0,2.2,1012.2
2014-11-07,241.0,141.0,15.0,85.0,3.0,48.0,241.0,31.0,18.0,23.8,60.6,15.0,10.8,291.4,36.54117647058824,0.0,0.0,1.4,1013.3
2014-11-08,237.0,199.0,13.0,85.0,3.0,7.0,237.0,32.0,19.0,25.0,57.8,14.9,15.5,10.4,36.61029411764706,0.0,0.0,1.8,1015.0
2014-11-09,342.0,146.0,13.0,83.0,3.0,27.0,342.0,31.0,19.0,24.5,57.2,14.9,14.8,302.3,36.67941176470588,0.0,0.0,1.4,1015.8
2014-11-10,232.0,182.0,13.0,85.0,4.0,107.0,232.0,30.0,17.0,22.9,48.2,10.5,15.2,296.4,36.74852941176471,0.0,0.0,1.5,1014.8
2014-11-11,295.0,224.0,17.0,84.0,4.0,58.0,295.0,27.0,14.0,20.4,48.2,7.8,14.4,292.1,36.81764705882353,0.0,0.0,1.8,1014.7
2014-11-12,344.0,307.0,15.0,85.0,6.0,47.0,344.0,26.0,12.0,18.8,51.9,7.7,14.8,295.3,36.88676470588236,0.0,0.4,1.3,1015.9
2014-11-13,417.0,215.0,20.0,95.5,17.0,29.0,417.0,27.0,12.0,18.5,53.9,8.0,16.2,297.7,36.95588235294118,0.0,0.1,1.5,1016.5
2014-11-15,128.0,110.0,8.0,89.0,2.0,10.5,128.0,27.0,12.0,18.5,44.8,5.2,18.4,290.8,37.09411764705882,0.0,9.6,2.2,1014.7
2014-11-16,192.0,123.0,25.0,106.0,28.0,11.0,192.0,27.0,10.1,18.4,47.6,5.6,18.8,294.0,37.16323529411765,0.0,2.5,2.2,1015.1
2014-11-17,209.0,149.0,19.0,103.0,10.0,56.0,209.0,27.0,11.1,18.1,47.3,5.6,16.6,298.7,37.23235294117647,0.0,0.0,1.7,1015.9
2014-11-18,255.0,169.0,23.0,102.0,9.0,76.0,255.0,27.1,10.0,18.1,48.9,6.1,11.2,288.8,37.3014705882353,0.0,0.0,1.7,1017.0
2014-11-19,284.0,182.0,20.0,104.0,11.0,60.0,284.0,28.1,12.0,18.6,52.0,7.0,9.4,284.4,37.37058823529412,0.0,0.0,1.6,1016.7
2014-11-20,296.0,179.0,15.0,96.0,5.0,71.0,296.0,27.0,10.1,18.2,52.8,7.0,12.0,288.3,37.43970588235295,0.0,1.0,1.5,1015.3
2014-11-21,299.0,174.0,19.0,91.0,5.0,84.0,299.0,26.0,13.0,18.0,53.9,7.2,12.6,293.4,37.50882352941177,0.0,0.3,1.4,1014.2
2014-11-22,260.0,161.0,16.0,99.0,8.0,53.0,260.0,28.0,9.1,17.8,55.6,7.2,10.7,307.9,37.57794117647059,0.0,0.0,1.5,1013.4
2014-11-23,254.0,115.0,15.0,91.0,2.0,42.0,254.0,28.1,11.9,19.0,41.4,3.6,14.8,325.8,37.64705882352941,0.0,1.3,2.0,1014.6
2014-11-24,207.0,122.0,15.0,93.0,9.0,55.0,207.0,25.1,9.0,17.1,51.6,6.0,14.8,279.4,37.71617647058824,0.0,0.0,2.1,1015.6
2014-11-25,215.0,131.0,12.0,90.0,14.0,51.0,215.0,26.0,11.0,17.1,47.7,4.8,16.5,284.3,37.78529411764706,0.0,0.0,2.4,1015.5
2014-11-26,220.0,142.0,22.0,116.0,13.0,33.0,220.0,27.0,10.2,17.8,45.3,5.1,21.8,278.2,37.85441176470589,0.0,0.0,2.2,1011.8
2014-11-27,235.0,178.0,18.0,113.0,8.0,30.0,235.0,28.1,11.0,19.2,49.3,6.5,9.7,140.4,37.92352941176471,0.0,0.0,1.8,1011.6
2014-11-28,294.0,158.0,27.0,84.0,11.0,52.0,294.0,29.0,13.0,21.3,46.3,8.5,9.4,101.7,37.992647058823536,0.0,19.5,1.4,1012.5
2014-11-29,261.0,149.0,18.0,72.0,15.0,31.0,261.0,29.0,16.0,21.7,53.6,11.2,9.4,40.7,38.061764705882354,0.0,17.9,1.5,1012.7
2014-11-30,248.0,100.0,8.0,34.0,3.0,35.0,248.0,29.0,15.0,20.7,56.4,9.5,14.4,306.3,38.13088235294118,0.0,4.1,2.2,1014.0
2014-12-01,159.0,95.0,7.0,26.0,7.0,39.0,159.0,29.0,12.0,20.1,44.6,6.1,22.3,294.0,38.2,0.0,0.0,2.8,1014.4
2014-12-02,153.0,101.0,14.0,53.0,6.0,26.0,153.0,27.0,12.0,19.0,48.4,6.8,19.2,272.6,38.5,0.0,10.8,3.0,1014.2
2014-12-03,167.0,100.0,18.0,51.0,7.0,40.0,167.0,27.0,12.0,19.0,54.0,8.6,19.2,269.7,39.2,0.0,1.2,2.5,1014.0
2014-12-04,183.0,143.0,24.0,84.0,12.0,26.0,183.0,27.0,11.2,18.8,55.3,8.5,15.7,283.5,31.0,0.286,10.6,2.4,1015.4
2014-12-05,244.0,118.0,14.0,63.0,7.0,33.0,244.0,27.0,11.0,18.4,56.1,8.0,13.0,306.0,23.8,0.0,6.1,1.8,1017.4
2014-12-06,212.0,103.0,12.0,47.0,8.0,34.0,212.0,26.0,11.0,17.3,56.6,7.5,15.4,270.6,32.4,0.0,0.1,2.3,1016.6
2014-12-07,181.0,106.0,15.0,57.0,8.0,38.0,181.0,27.0,10.0,17.1,51.7,5.6,18.4,277.1,32.0,0.0,12.3,2.6,1015.1
2014-12-08,193.0,172.0,27.0,96.0,11.0,29.0,193.0,26.0,10.0,16.9,51.8,5.5,14.8,293.4,26.6,0.0,6.0,2.6,1014.9
2014-12-09,284.0,115.0,14.0,65.0,9.0,28.0,284.0,27.0,10.0,17.7,52.2,6.1,9.4,245.6,17.3,0.0,0.0,1.8,1016.2
2014-12-10,208.0,129.0,13.0,59.0,6.0,40.0,208.0,24.0,9.2,15.7,57.5,4.8,21.3,320.6,29.5,0.0,3.4,2.2,1017.3
2014-12-11,220.0,153.0,21.0,87.0,10.0,33.0,220.0,21.8,8.0,13.8,50.0,2.6,14.8,269.3,25.9,0.0,11.5,2.3,1017.3
2014-12-12,259.0,166.0,16.0,61.0,4.0,13.0,259.0,21.0,7.0,13.8,55.5,4.0,7.6,279.0,17.3,0.0,28.8,1.3,1017.0
2014-12-13,270.0,59.0,7.0,28.0,1.0,7.0,270.0,20.0,13.0,16.0,66.5,9.2,25.9,119.7,37.1,0.2,77.9,1.4,1015.8
2014-12-14,147.0,52.0,9.0,33.0,2.0,8.0,147.0,15.1,13.0,14.5,95.3,13.8,19.9,120.8,25.9,0.242,89.3,1.6,1016.3
2014-12-15,120.0,99.0,12.0,41.0,2.0,23.0,120.0,18.0,12.0,14.4,82.6,11.3,14.8,350.7,22.7,0.0,56.1,2.4,1018.5
