date,pm25,pm10,o3,no2,so2,co,AQI_pm25,AQI_pm10,AQI_o3,AQI_no2,AQI_so2,AQI_co,AQI
13-09-2014,130.5,82.0,29.0,30.0,5.0,4.0,130.5,82.0,29.0,30.0,5.0,4.0,130.5
14-09-2014,134.0,56.0,22.0,32.0,5.0,3.0,134.0,56.0,22.0,32.0,5.0,3.0,134.0
15-09-2014,104.0,80.0,11.0,40.0,4.0,6.0,104.0,80.0,11.0,40.0,4.0,6.0,104.0
16-09-2014,136.0,64.0,14.0,27.0,5.0,4.0,136.0,64.0,14.0,27.0,5.0,4.0,136.0
17-09-2014,115.0,66.0,17.0,30.0,5.0,4.0,115.0,66.0,17.0,30.0,5.0,4.0,115.0
18-09-2014,116.0,69.0,26.0,34.0,4.0,4.0,116.0,69.0,26.0,34.0,4.0,4.0,116.0
19-09-2014,113.0,72.0,41.0,32.0,4.0,4.0,113.0,72.0,41.0,32.0,4.0,4.0,113.0
20-09-2014,129.0,77.5,30.5,28.5,4.0,3.5,129.0,77.5,30.5,28.5,4.0,3.5,129.0
21-09-2014,116.0,83.0,20.0,25.0,4.0,3.0,116.0,83.0,20.0,25.0,4.0,3.0,116.0
22-09-2014,103.0,69.0,21.0,26.0,11.0,2.0,103.0,69.0,21.0,26.0,11.0,2.0,103.0
23-09-2014,90.0,71.0,7.0,64.0,5.0,8.0,90.0,71.0,7.0,64.0,5.0,8.0,90.0
24-09-2014,98.0,61.0,21.0,45.0,4.0,5.0,98.0,61.0,21.0,45.0,4.0,5.0,98.0
25-09-2014,105.0,72.0,14.0,16.0,3.0,1.0,105.0,72.0,14.0,16.0,3.0,1.0,105.0
26-09-2014,107.0,67.0,22.0,32.0,2.0,3.5,107.0,67.0,22.0,32.0,2.0,3.5,107.0
28-09-2014,100.0,62.0,30.0,48.0,1.0,6.0,100.0,62.0,30.0,48.0,1.0,6.0,100.0
29-09-2014,93.0,72.0,15.0,83.0,1.0,8.0,93.0,72.0,15.0,83.0,1.0,8.0,93.0
30-09-2014,124.0,74.0,52.0,44.0,1.0,4.0,124.0,74.0,52.0,44.0,1.0,4.0,124.0
01-10-2014,124.0,79.0,38.0,36.0,1.0,5.0,124.0,79.0,38.0,36.0,1.0,5.0,124.0
02-10-2014,127.0,88.0,36.5,54.5,1.0,8.5,127.0,88.0,36.5,54.5,1.0,8.5,127.0
05-10-2014,148.5,97.0,35.0,73.0,1.0,12.0,148.5,97.0,35.0,73.0,1.0,12.0,148.5
06-10-2014,170.0,105.0,44.0,73.0,1.0,10.0,170.0,105.0,44.0,73.0,1.0,10.0,170.0
07-10-2014,177.0,86.0,67.0,56.0,1.0,7.0,177.0,86.0,67.0,56.0,1.0,7.0,177.0
08-10-2014,161.0,72.0,69.0,61.0,8.0,6.0,161.0,72.0,69.0,61.0,8.0,6.0,161.0
09-10-2014,126.0,78.0,58.0,61.0,2.0,8.0,126.0,78.0,58.0,61.0,2.0,8.0,126.0
10-10-2014,145.0,94.0,100.0,77.0,5.0,9.0,145.0,94.0,100.0,77.0,5.0,9.0,145.0
11-10-2014,167.0,84.0,67.5,63.5,3.0,7.5,167.0,84.0,67.5,63.5,3.0,7.5,167.0
12-10-2014,145.0,74.0,35.0,50.0,1.0,6.0,145.0,74.0,35.0,50.0,1.0,6.0,145.0
13-10-2014,123.0,48.0,30.0,28.0,1.0,5.0,123.0,48.0,30.0,28.0,1.0,5.0,123.0
14-10-2014,79.0,119.0,72.0,22.0,2.0,6.0,79.0,119.0,72.0,22.0,2.0,6.0,119.0
15-10-2014,121.0,106.0,73.0,41.0,3.0,7.0,121.0,106.0,73.0,41.0,3.0,7.0,121.0
16-10-2014,165.0,99.0,69.5,98.0,4.5,21.0,165.0,99.0,69.5,98.0,4.5,21.0,165.0
17-10-2014,176.0,110.0,66.0,61.0,6.0,10.0,176.0,110.0,66.0,61.0,6.0,10.0,176.0
18-10-2014,194.0,135.0,65.0,60.0,7.0,15.0,194.0,135.0,65.0,60.0,7.0,15.0,194.0
19-10-2014,218.0,126.0,112.0,45.0,3.0,11.0,218.0,126.0,112.0,45.0,3.0,11.0,218.0
20-10-2014,204.0,124.0,112.0,53.0,3.0,12.0,204.0,124.0,112.0,53.0,3.0,12.0,204.0
21-10-2014,203.0,146.0,100.0,72.0,8.0,18.0,203.0,146.0,100.0,72.0,8.0,18.0,203.0
22-10-2014,222.0,165.0,101.0,83.0,4.0,18.0,222.0,165.0,101.0,83.0,4.0,18.0,222.0
23-10-2014,258.0,371.0,47.0,70.0,7.0,13.0,258.0,371.0,47.0,70.0,7.0,13.0,371.0
24-10-2014,353.0,281.6666666666667,3.0,101.0,3.0,26.0,353.0,281.6666666666667,3.0,101.0,3.0,26.0,353.0
25-10-2014,462.0,192.33333333333334,7.5,96.0,3.0,23.5,462.0,192.33333333333334,7.5,96.0,3.0,23.5,462.0
26-10-2014,319.0,103.0,12.0,91.0,3.0,21.0,319.0,103.0,12.0,91.0,3.0,21.0,319.0
27-10-2014,176.0,142.0,69.0,88.0,5.0,17.0,176.0,142.0,69.0,88.0,5.0,17.0,176.0
28-10-2014,229.0,155.0,58.0,74.0,6.0,14.0,229.0,155.0,58.0,74.0,6.0,14.0,229.0
29-10-2014,271.0,191.0,75.0,86.0,5.0,18.0,271.0,191.0,75.0,86.0,5.0,18.0,271.0
30-10-2014,308.0,187.0,54.0,83.0,14.0,15.0,308.0,187.0,54.0,83.0,14.0,15.0,308.0
31-10-2014,279.0,200.0,64.0,75.0,9.0,16.0,279.0,200.0,64.0,75.0,9.0,16.0,279.0
01-11-2014,288.0,118.0,82.0,66.0,8.0,14.0,288.0,118.0,82.0,66.0,8.0,14.0,288.0
02-11-2014,290.0,145.0,79.0,75.0,3.0,15.0,290.0,145.0,79.0,75.0,3.0,15.0,290.0
03-11-2014,257.0,150.0,65.0,73.0,3.0,13.0,257.0,150.0,65.0,73.0,3.0,13.0,257.0
04-11-2014,264.0,207.0,40.0,83.0,3.0,16.0,264.0,207.0,40.0,83.0,3.0,16.0,264.0
05-11-2014,340.0,132.0,84.0,49.0,3.0,10.0,340.0,132.0,84.0,49.0,3.0,10.0,340.0
06-11-2014,254.0,136.0,35.0,83.0,2.0,15.0,254.0,136.0,35.0,83.0,2.0,15.0,254.0
07-11-2014,241.0,141.0,48.0,85.0,3.0,15.0,241.0,141.0,48.0,85.0,3.0,15.0,241.0
08-11-2014,237.0,199.0,7.0,85.0,3.0,13.0,237.0,199.0,7.0,85.0,3.0,13.0,237.0
09-11-2014,342.0,146.0,27.0,83.0,3.0,13.0,342.0,146.0,27.0,83.0,3.0,13.0,342.0
10-11-2014,232.0,182.0,107.0,85.0,4.0,13.0,232.0,182.0,107.0,85.0,4.0,13.0,232.0
11-11-2014,295.0,224.0,58.0,84.0,4.0,17.0,295.0,224.0,58.0,84.0,4.0,17.0,295.0
12-11-2014,344.0,307.0,47.0,85.0,6.0,15.0,344.0,307.0,47.0,85.0,6.0,15.0,344.0
13-11-2014,417.0,208.5,35.0,87.0,13.333333333333332,11.5,417.0,208.5,35.0,87.0,13.333333333333332,11.5,417.0
15-11-2014,304.5,110.0,23.0,89.0,20.666666666666664,8.0,304.5,110.0,23.0,89.0,20.666666666666664,8.0,304.5
16-11-2014,192.0,123.0,11.0,106.0,28.0,25.0,192.0,123.0,11.0,106.0,28.0,25.0,192.0
17-11-2014,209.0,149.0,56.0,103.0,10.0,19.0,209.0,149.0,56.0,103.0,10.0,19.0,209.0
18-11-2014,255.0,169.0,76.0,102.0,9.0,23.0,255.0,169.0,76.0,102.0,9.0,23.0,255.0
19-11-2014,284.0,182.0,60.0,104.0,11.0,20.0,284.0,182.0,60.0,104.0,11.0,20.0,284.0
20-11-2014,296.0,179.0,71.0,96.0,5.0,15.0,296.0,179.0,71.0,96.0,5.0,15.0,296.0
21-11-2014,299.0,174.0,84.0,91.0,5.0,19.0,299.0,174.0,84.0,91.0,5.0,19.0,299.0
22-11-2014,260.0,161.0,53.0,99.0,8.0,16.0,260.0,161.0,53.0,99.0,8.0,16.0,260.0
23-11-2014,254.0,115.0,42.0,91.0,2.0,15.0,254.0,115.0,42.0,91.0,2.0,15.0,254.0
24-11-2014,207.0,122.0,55.0,93.0,9.0,15.0,207.0,122.0,55.0,93.0,9.0,15.0,207.0
25-11-2014,215.0,131.0,51.0,90.0,14.0,12.0,215.0,131.0,51.0,90.0,14.0,12.0,215.0
26-11-2014,220.0,142.0,33.0,116.0,13.0,22.0,220.0,142.0,33.0,116.0,13.0,22.0,220.0
27-11-2014,235.0,178.0,30.0,113.0,8.0,18.0,235.0,178.0,30.0,113.0,8.0,18.0,235.0
28-11-2014,294.0,158.0,52.0,84.0,11.0,27.0,294.0,158.0,52.0,84.0,11.0,27.0,294.0
29-11-2014,261.0,149.0,31.0,72.0,15.0,18.0,261.0,149.0,31.0,72.0,15.0,18.0,261.0
30-11-2014,248.0,100.0,35.0,34.0,3.0,8.0,248.0,100.0,35.0,34.0,3.0,8.0,248.0
01-12-2014,159.0,95.0,39.0,26.0,7.0,7.0,159.0,95.0,39.0,26.0,7.0,7.0,159.0
02-12-2014,153.0,101.0,26.0,53.0,6.0,14.0,153.0,101.0,26.0,53.0,6.0,14.0,153.0
03-12-2014,167.0,100.0,40.0,51.0,7.0,18.0,167.0,100.0,40.0,51.0,7.0,18.0,167.0
04-12-2014,183.0,143.0,26.0,84.0,12.0,24.0,183.0,143.0,26.0,84.0,12.0,24.0,183.0
05-12-2014,244.0,118.0,33.0,63.0,7.0,14.0,244.0,118.0,33.0,63.0,7.0,14.0,244.0
06-12-2014,212.0,103.0,34.0,47.0,8.0,12.0,212.0,103.0,34.0,47.0,8.0,12.0,212.0
07-12-2014,181.0,106.0,38.0,57.0,8.0,15.0,181.0,106.0,38.0,57.0,8.0,15.0,181.0
08-12-2014,193.0,172.0,29.0,96.0,11.0,27.0,193.0,172.0,29.0,96.0,11.0,27.0,193.0
09-12-2014,284.0,115.0,28.0,65.0,9.0,14.0,284.0,115.0,28.0,65.0,9.0,14.0,284.0
10-12-2014,208.0,129.0,40.0,59.0,6.0,13.0,208.0,129.0,40.0,59.0,6.0,13.0,208.0
11-12-2014,220.0,153.0,33.0,87.0,10.0,21.0,220.0,153.0,33.0,87.0,10.0,21.0,220.0
12-12-2014,259.0,166.0,13.0,61.0,4.0,16.0,259.0,166.0,13.0,61.0,4.0,16.0,259.0
13-12-2014,270.0,59.0,7.0,28.0,1.0,7.0,270.0,59.0,7.0,28.0,1.0,7.0,270.0
14-12-2014,147.0,52.0,8.0,33.0,2.0,9.0,147.0,52.0,8.0,33.0,2.0,9.0,147.0
15-12-2014,120.0,99.0,23.0,41.0,2.0,12.0,120.0,99.0,23.0,41.0,2.0,12.0,120.0
16-12-2014,196.0,114.0,30.0,31.0,3.0,10.0,196.0,114.0,30.0,31.0,3.0,10.0,196.0
17-12-2014,215.0,151.0,27.0,41.0,3.0,13.0,215.0,151.0,27.0,41.0,3.0,13.0,215.0
18-12-2014,272.0,262.0,5.0,66.0,3.0,19.0,272.0,262.0,5.0,66.0,3.0,19.0,272.0
19-12-2014,391.0,136.0,20.0,36.0,3.0,12.0,391.0,136.0,20.0,36.0,3.0,12.0,391.0
20-12-2014,236.0,267.0,8.0,56.0,3.0,17.0,236.0,267.0,8.0,56.0,3.0,17.0,267.0
21-12-2014,321.0,269.0,9.0,66.0,4.0,23.0,321.0,269.0,9.0,66.0,4.0,23.0,321.0
22-12-2014,397.0,275.0,4.0,56.0,4.0,17.0,397.0,275.0,4.0,56.0,4.0,17.0,397.0
23-12-2014,324.0,358.0,6.0,68.0,3.0,26.0,324.0,358.0,6.0,68.0,3.0,26.0,358.0
24-12-2014,424.0,175.0,20.0,32.0,1.0,12.0,424.0,175.0,20.0,32.0,1.0,12.0,424.0
25-12-2014,298.0,151.0,25.0,39.0,7.0,13.0,298.0,151.0,25.0,39.0,7.0,13.0,298.0
26-12-2014,273.0,225.0,30.0,62.0,8.0,22.0,273.0,225.0,30.0,62.0,8.0,22.0,273.0
27-12-2014,317.0,427.0,7.0,87.0,7.0,29.0,317.0,427.0,7.0,87.0,7.0,29.0,427.0
28-12-2014,378.0,316.0,9.0,84.0,8.5,24.5,378.0,316.0,9.0,84.0,8.5,24.5,378.0
31-12-2014,359.5,205.0,11.0,81.0,10.0,20.0,359.5,205.0,11.0,81.0,10.0,20.0,359.5
01-01-2015,341.0,201.0,12.0,66.0,3.0,19.0,341.0,201.0,12.0,66.0,3.0,19.0,341.0
02-01-2015,209.0,87.0,7.0,34.0,2.0,11.0,209.0,87.0,7.0,34.0,2.0,11.0,209.0
03-01-2015,177.0,106.0,22.0,28.0,1.5,7.0,177.0,106.0,22.0,28.0,1.5,7.0,177.0
04-01-2015,206.0,95.0,20.0,26.0,1.0,6.0,206.0,95.0,20.0,26.0,1.0,6.0,206.0
05-01-2015,185.0,127.0,13.0,31.0,1.0,8.0,185.0,127.0,13.0,31.0,1.0,8.0,185.0
06-01-2015,227.0,153.0,10.0,29.0,2.0,10.0,227.0,153.0,10.0,29.0,2.0,10.0,227.0
07-01-2015,275.0,171.0,6.0,41.0,1.0,12.0,275.0,171.0,6.0,41.0,1.0,12.0,275.0
08-01-2015,290.0,206.0,13.0,42.0,5.0,10.0,290.0,206.0,13.0,42.0,5.0,10.0,290.0
09-01-2015,306.0,159.0,20.0,41.0,6.0,11.0,306.0,159.0,20.0,41.0,6.0,11.0,306.0
10-01-2015,270.0,193.0,16.0,36.0,5.0,13.0,270.0,193.0,16.0,36.0,5.0,13.0,270.0
11-01-2015,311.0,219.0,9.0,50.0,3.0,11.0,311.0,219.0,9.0,50.0,3.0,11.0,311.0
12-01-2015,329.0,157.0,14.0,54.0,10.0,14.0,329.0,157.0,14.0,54.0,10.0,14.0,329.0
13-01-2015,286.0,135.0,11.0,37.0,2.0,10.0,286.0,135.0,11.0,37.0,2.0,10.0,286.0
14-01-2015,249.0,143.0,23.0,56.0,7.0,14.0,249.0,143.0,23.0,56.0,7.0,14.0,249.0
15-01-2015,261.0,133.0,27.0,43.0,7.0,12.0,261.0,133.0,27.0,43.0,7.0,12.0,261.0
16-01-2015,244.0,144.0,29.0,50.0,6.0,15.0,244.0,144.0,29.0,50.0,6.0,15.0,244.0
17-01-2015,261.0,165.0,37.0,47.0,6.0,13.0,261.0,165.0,37.0,47.0,6.0,13.0,261.0
18-01-2015,281.0,191.0,27.0,53.0,2.0,15.0,281.0,191.0,27.0,53.0,2.0,15.0,281.0
19-01-2015,296.0,163.0,21.0,40.0,4.0,8.0,296.0,163.0,21.0,40.0,4.0,8.0,296.0
20-01-2015,275.0,145.0,9.0,39.0,4.0,9.0,275.0,145.0,9.0,39.0,4.0,9.0,275.0
21-01-2015,251.0,123.0,6.0,42.0,2.0,9.0,251.0,123.0,6.0,42.0,2.0,9.0,251.0
22-01-2015,230.0,78.0,24.0,33.0,4.0,6.0,230.0,78.0,24.0,33.0,4.0,6.0,230.0
23-01-2015,162.0,81.0,17.0,20.0,1.0,7.0,162.0,81.0,17.0,20.0,1.0,7.0,162.0
24-01-2015,171.0,101.0,30.0,26.0,1.0,6.0,171.0,101.0,30.0,26.0,1.0,6.0,171.0
25-01-2015,187.0,111.0,11.0,26.0,2.0,7.0,187.0,111.0,11.0,26.0,2.0,7.0,187.0
26-01-2015,208.0,104.0,30.0,21.0,9.0,6.0,208.0,104.0,30.0,21.0,9.0,6.0,208.0
27-01-2015,195.0,107.0,28.0,21.0,5.0,11.0,195.0,107.0,28.0,21.0,5.0,11.0,195.0
28-01-2015,201.0,109.0,38.0,33.0,6.0,7.0,201.0,109.0,38.0,33.0,6.0,7.0,201.0
29-01-2015,202.0,101.0,39.0,33.0,6.0,7.0,202.0,101.0,39.0,33.0,6.0,7.0,202.0
30-01-2015,185.0,100.0,41.0,40.0,9.0,9.0,185.0,100.0,41.0,40.0,9.0,9.0,185.0
31-01-2015,192.0,159.0,23.0,79.0,9.0,18.0,192.0,159.0,23.0,79.0,9.0,18.0,192.0
01-02-2015,273.0,136.0,28.0,39.0,2.0,8.0,273.0,136.0,28.0,39.0,2.0,8.0,273.0
02-02-2015,236.0,109.0,29.0,25.0,3.0,7.0,236.0,109.0,29.0,25.0,3.0,7.0,236.0
03-02-2015,195.0,86.0,23.0,22.0,2.0,6.0,195.0,86.0,23.0,22.0,2.0,6.0,195.0
04-02-2015,175.0,84.0,37.0,32.0,2.0,8.0,175.0,84.0,37.0,32.0,2.0,8.0,175.0
05-02-2015,167.0,124.0,42.0,74.0,7.0,14.0,167.0,124.0,42.0,74.0,7.0,14.0,167.0
06-02-2015,223.0,118.0,37.0,58.0,7.0,11.0,223.0,118.0,37.0,58.0,7.0,11.0,223.0
07-02-2015,212.0,115.0,33.0,51.0,7.5,8.0,212.0,115.0,33.0,51.0,7.5,8.0,212.0
08-02-2015,205.0,69.0,29.0,19.0,8.0,6.0,205.0,69.0,29.0,19.0,8.0,6.0,205.0
09-02-2015,121.0,90.0,41.0,10.0,4.0,7.0,121.0,90.0,41.0,10.0,4.0,7.0,121.0
10-02-2015,175.0,114.0,51.0,18.0,5.0,9.0,175.0,114.0,51.0,18.0,5.0,9.0,175.0
11-02-2015,205.0,127.0,52.0,17.0,6.0,8.0,205.0,127.0,52.0,17.0,6.0,8.0,205.0
12-02-2015,223.0,100.0,43.0,15.0,9.0,9.0,223.0,100.0,43.0,15.0,9.0,9.0,223.0
13-02-2015,180.0,139.0,42.0,18.0,17.0,18.0,180.0,139.0,42.0,18.0,17.0,18.0,180.0
14-02-2015,236.0,144.0,66.0,14.0,12.0,13.0,236.0,144.0,66.0,14.0,12.0,13.0,236.0
15-02-2015,253.0,135.0,32.0,17.0,6.0,9.0,253.0,135.0,32.0,17.0,6.0,9.0,253.0
16-02-2015,228.0,111.0,41.0,16.0,8.0,8.0,228.0,111.0,41.0,16.0,8.0,8.0,228.0
17-02-2015,197.0,117.0,37.0,18.0,16.0,16.0,197.0,117.0,37.0,18.0,16.0,16.0,197.0
18-02-2015,210.0,125.0,16.0,20.0,10.0,10.0,210.0,125.0,16.0,20.0,10.0,10.0,210.0
19-02-2015,222.0,102.0,14.0,21.0,8.0,7.0,222.0,102.0,14.0,21.0,8.0,7.0,222.0
20-02-2015,186.0,113.0,18.0,14.0,16.0,7.0,186.0,113.0,18.0,14.0,16.0,7.0,186.0
21-02-2015,202.0,110.0,21.0,18.5,14.0,10.0,202.0,110.0,21.0,18.5,14.0,10.0,202.0
22-02-2015,199.5,107.0,24.0,23.0,12.0,13.0,199.5,107.0,24.0,23.0,12.0,13.0,199.5
23-02-2015,197.0,136.0,23.0,27.0,13.0,13.0,197.0,136.0,23.0,27.0,13.0,13.0,197.0
24-02-2015,229.0,120.0,25.0,22.0,7.0,7.0,229.0,120.0,25.0,22.0,7.0,7.0,229.0
25-02-2015,203.0,118.0,58.0,14.0,7.0,3.0,203.0,118.0,58.0,14.0,7.0,3.0,203.0
26-02-2015,150.0,118.0,37.0,17.0,5.0,4.0,150.0,118.0,37.0,17.0,5.0,4.0,150.0
27-02-2015,157.0,110.0,38.0,21.0,14.0,6.0,157.0,110.0,38.0,21.0,14.0,6.0,157.0
28-02-2015,171.0,73.0,28.0,17.5,7.5,5.5,171.0,73.0,28.0,17.5,7.5,5.5,171.0
01-03-2015,134.5,36.0,18.0,14.0,1.0,5.0,134.5,36.0,18.0,14.0,1.0,5.0,134.5
02-03-2015,98.0,62.0,28.0,12.0,2.0,5.0,98.0,62.0,28.0,12.0,2.0,5.0,98.0
03-03-2015,128.0,71.0,32.0,12.0,1.0,6.0,128.0,71.0,32.0,12.0,1.0,6.0,128.0
04-03-2015,141.0,83.0,41.0,20.0,10.0,10.0,141.0,83.0,41.0,20.0,10.0,10.0,141.0
05-03-2015,147.0,101.0,38.0,13.0,4.0,13.0,147.0,101.0,38.0,13.0,4.0,13.0,147.0
06-03-2015,183.0,54.0,27.0,14.0,12.0,4.0,183.0,54.0,27.0,14.0,12.0,4.0,183.0
07-03-2015,112.0,49.0,20.0,15.0,7.0,4.0,112.0,49.0,20.0,15.0,7.0,4.0,112.0
08-03-2015,100.0,93.0,32.0,12.0,5.0,2.0,100.0,93.0,32.0,12.0,5.0,2.0,100.0
09-03-2015,136.0,120.0,45.0,20.0,12.0,6.0,136.0,120.0,45.0,20.0,12.0,6.0,136.0
10-03-2015,147.0,127.0,57.0,21.0,9.0,4.0,147.0,127.0,57.0,21.0,9.0,4.0,147.0
11-03-2015,173.0,103.0,56.0,28.0,16.0,6.0,173.0,103.0,56.0,28.0,16.0,6.0,173.0
12-03-2015,150.0,146.0,52.0,41.0,18.0,9.0,150.0,146.0,52.0,41.0,18.0,9.0,150.0
13-03-2015,185.0,93.0,22.0,31.0,15.0,5.0,185.0,93.0,22.0,31.0,15.0,5.0,185.0
14-03-2015,131.0,35.0,12.0,20.0,3.0,3.0,131.0,35.0,12.0,20.0,3.0,3.0,131.0
15-03-2015,50.0,55.0,23.0,21.0,7.0,4.0,50.0,55.0,23.0,21.0,7.0,4.0,55.0
16-03-2015,89.0,74.0,37.0,17.0,5.0,3.0,89.0,74.0,37.0,17.0,5.0,3.0,89.0
17-03-2015,115.0,75.0,41.0,15.0,5.0,3.0,115.0,75.0,41.0,15.0,5.0,3.0,115.0
18-03-2015,131.0,80.0,52.0,21.0,10.0,5.0,131.0,80.0,52.0,21.0,10.0,5.0,131.0
19-03-2015,118.0,100.0,56.0,25.0,9.0,5.0,118.0,100.0,56.0,25.0,9.0,5.0,118.0
20-03-2015,145.0,107.0,49.0,25.0,10.0,6.0,145.0,107.0,49.0,25.0,10.0,6.0,145.0
21-03-2015,146.0,92.0,58.0,16.0,7.0,4.0,146.0,92.0,58.0,16.0,7.0,4.0,146.0
22-03-2015,157.0,104.0,47.0,24.0,10.0,8.0,157.0,104.0,47.0,24.0,10.0,8.0,157.0
23-03-2015,157.0,109.0,87.0,31.0,9.0,8.0,157.0,109.0,87.0,31.0,9.0,8.0,157.0
24-03-2015,148.0,132.0,113.0,34.0,17.0,10.0,148.0,132.0,113.0,34.0,17.0,10.0,148.0
25-03-2015,173.0,138.0,109.0,29.0,17.0,7.0,173.0,138.0,109.0,29.0,17.0,7.0,173.0
26-03-2015,173.0,88.0,58.0,22.0,11.0,5.0,173.0,88.0,58.0,22.0,11.0,5.0,173.0
27-03-2015,107.0,97.0,23.0,30.0,9.0,5.0,107.0,97.0,23.0,30.0,9.0,5.0,107.0
28-03-2015,154.0,100.5,45.5,27.5,8.5,5.5,154.0,,45.5,27.5,8.5,5.5,154.0
09-04-2015,151.5,104.0,68.0,25.0,8.0,6.0,151.5,104.0,68.0,25.0,8.0,6.0,151.5
10-04-2015,149.0,106.0,81.0,34.0,15.0,6.0,149.0,106.0,81.0,34.0,15.0,6.0,149.0
11-04-2015,149.0,90.5,59.0,32.5,10.0,6.0,149.0,90.5,59.0,32.5,10.0,6.0,149.0
12-04-2015,129.5,75.0,37.0,31.0,5.0,6.0,129.5,75.0,37.0,31.0,5.0,6.0,129.5
13-04-2015,110.0,85.0,52.0,27.0,6.0,5.0,110.0,85.0,52.0,27.0,6.0,5.0,110.0
14-04-2015,134.0,99.0,80.0,37.0,14.0,7.0,134.0,99.0,80.0,37.0,14.0,7.0,134.0
15-04-2015,140.0,95.0,23.0,31.0,17.0,5.0,140.0,95.0,23.0,31.0,17.0,5.0,140.0
16-04-2015,130.0,76.0,63.0,18.0,11.0,3.0,130.0,76.0,63.0,18.0,11.0,3.0,130.0
17-04-2015,111.0,131.0,78.0,12.0,11.0,13.0,111.0,131.0,78.0,12.0,11.0,13.0,131.0
18-04-2015,148.0,173.0,3.0,63.0,18.0,12.0,148.0,173.0,3.0,63.0,18.0,12.0,173.0
19-04-2015,173.0,252.0,66.0,52.0,13.0,9.0,173.0,252.0,66.0,52.0,13.0,9.0,252.0
20-04-2015,174.0,216.0,65.0,31.0,13.0,6.0,174.0,216.0,65.0,31.0,13.0,6.0,216.0
21-04-2015,158.0,147.0,75.0,37.0,16.0,6.0,158.0,147.0,75.0,37.0,16.0,6.0,158.0
22-04-2015,155.0,128.0,98.0,53.0,14.0,8.0,155.0,128.0,98.0,53.0,14.0,8.0,155.0
23-04-2015,157.0,162.0,100.0,67.0,17.0,12.0,157.0,162.0,100.0,67.0,17.0,12.0,162.0
24-04-2015,188.0,194.0,64.0,47.0,13.0,7.0,188.0,194.0,64.0,47.0,13.0,7.0,194.0
25-04-2015,166.0,127.0,61.0,21.0,13.0,4.0,166.0,127.0,61.0,21.0,13.0,4.0,166.0
26-04-2015,126.0,116.0,58.0,25.0,5.0,5.0,126.0,116.0,58.0,25.0,5.0,5.0,126.0
27-04-2015,145.0,104.0,74.0,28.0,6.0,5.0,145.0,104.0,74.0,28.0,6.0,5.0,145.0
28-04-2015,148.0,95.0,82.0,32.0,14.0,5.0,148.0,95.0,82.0,32.0,14.0,5.0,148.0
29-04-2015,122.0,114.0,75.0,31.0,7.0,5.0,122.0,114.0,75.0,31.0,7.0,5.0,122.0
30-04-2015,142.0,117.0,84.0,29.0,10.0,7.0,142.0,117.0,84.0,29.0,10.0,7.0,142.0
01-05-2015,151.0,90.0,99.0,37.0,13.0,7.0,151.0,90.0,99.0,37.0,13.0,7.0,151.0
02-05-2015,141.0,149.0,71.0,52.0,14.0,9.0,141.0,149.0,71.0,52.0,14.0,9.0,149.0
03-05-2015,158.0,116.0,108.0,45.0,12.0,9.0,158.0,116.0,108.0,45.0,12.0,9.0,158.0
04-05-2015,154.0,156.0,137.0,64.0,23.0,14.0,154.0,156.0,137.0,64.0,23.0,14.0,156.0
05-05-2015,200.0,191.0,105.0,49.0,18.0,11.0,200.0,191.0,105.0,49.0,18.0,11.0,200.0
06-05-2015,214.0,160.0,97.0,31.0,17.0,7.0,214.0,160.0,97.0,31.0,17.0,7.0,214.0
07-05-2015,180.0,143.0,76.0,29.0,13.0,6.0,180.0,143.0,76.0,29.0,13.0,6.0,180.0
08-05-2015,154.0,138.0,64.0,41.0,16.0,7.0,154.0,138.0,64.0,41.0,16.0,7.0,154.0
09-05-2015,162.0,126.0,10.0,60.0,14.0,7.0,162.0,126.0,10.0,60.0,14.0,7.0,162.0
10-05-2015,152.0,112.0,99.0,35.0,16.0,3.0,152.0,112.0,99.0,35.0,16.0,3.0,152.0
11-05-2015,162.0,178.0,66.0,31.0,13.0,5.0,162.0,178.0,66.0,31.0,13.0,5.0,178.0
12-05-2015,168.0,101.0,14.0,53.0,11.0,6.0,168.0,101.0,14.0,53.0,11.0,6.0,168.0
13-05-2015,155.0,75.0,85.0,38.0,9.0,6.0,155.0,75.0,85.0,38.0,9.0,6.0,155.0
14-05-2015,123.0,105.0,85.0,41.0,11.0,6.0,123.0,105.0,85.0,41.0,11.0,6.0,123.0
15-05-2015,138.0,88.0,129.0,56.0,11.0,7.0,138.0,88.0,129.0,56.0,11.0,7.0,138.0
16-05-2015,149.0,110.0,105.0,51.333333333333336,16.0,8.0,149.0,110.0,105.0,51.333333333333336,16.0,8.0,149.0
17-05-2015,159.0,101.0,135.0,46.666666666666664,12.0,7.75,159.0,101.0,135.0,46.666666666666664,12.0,7.75,159.0
18-05-2015,148.0,116.0,71.0,42.0,12.0,7.5,148.0,116.0,71.0,42.0,12.0,7.5,148.0
19-05-2015,159.0,84.0,93.0,37.33333333333333,11.0,7.25,159.0,84.0,93.0,37.33333333333333,11.0,7.25,159.0
20-05-2015,142.0,116.0,86.0,32.666666666666664,11.0,7.0,142.0,116.0,86.0,32.666666666666664,11.0,7.0,142.0
21-05-2015,138.0,110.0,93.0,28.0,10.0,6.75,138.0,110.0,93.0,28.0,10.0,6.75,138.0
22-05-2015,134.0,121.0,67.0,26.0,5.0,6.5,134.0,121.0,67.0,26.0,5.0,6.5,134.0
