name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"INDIRA GANDHI INTERNATIONAL, IN",2020-09-26,33,26,29,36.4,26,31.1,21.4,64.6,0,0,0,,0,0,34.2,20,268,1002.9,56.3,2.9,214.7,18.7,8,,2020-09-26T06:12:03,2020-09-26T18:13:20,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-09-27,35.1,24,28.9,37.3,24,30.2,19.8,59.5,0,0,0,,0,0,25.2,11.1,278,1005.7,40.7,3.5,239,20.8,8,,2020-09-27T06:12:34,2020-09-27T18:12:09,0.34,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-09-28,35.3,25,29.7,37,25,31.1,20.2,58.9,0,0,0,,0,0,37.1,18.2,302.4,1006.8,10.7,3.5,245,21.2,8,,2020-09-28T06:13:04,2020-09-28T18:10:58,0.37,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-09-29,35.1,24.7,29.7,38.1,24.7,31.5,20.9,61,0,0,0,,0,0,37.1,18.2,298.7,1006.4,14.8,3.4,235.1,20.3,8,,2020-09-29T06:13:35,2020-09-29T18:09:47,0.41,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-09-30,35,23,29,36.1,23,29.8,19.3,59.3,0,0,0,,0,0,37.1,20.2,282.2,1005.4,0.4,3.2,242.8,21,8,,2020-09-30T06:14:06,2020-09-30T18:08:37,0.44,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-10-01,36.1,23,29.3,37.4,23,29.9,18.8,56.5,0,0,0,,0,0,34.9,18.2,291.4,1004.9,3.6,2.7,242.8,20.9,8,,2020-10-01T06:14:37,2020-10-01T18:07:27,0.48,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-10-02,35.1,23,29,35.8,23,29.7,19,57.5,0,0,0,,0,0,25.6,12.7,290.8,1005.8,0,3.6,244.9,21.1,8,,2020-10-02T06:15:09,2020-10-02T18:06:17,0.5,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-10-03,35.1,23,28.7,34.2,23,28.7,17.2,54.4,0,0,0,,0,0,24.8,14.1,290.2,1006.7,0,3.2,244.3,21.2,8,,2020-10-03T06:15:40,2020-10-03T18:05:07,0.55,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-10-04,34.1,21,27.6,34.2,21,27.6,16.4,54.1,0,0,0,,0,0,28.4,14.6,304.4,1007.8,1.3,2.7,244.4,21.1,8,,2020-10-04T06:16:12,2020-10-04T18:03:58,0.58,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-10-05,35,21,27.6,34.4,21,27.4,15.5,51.5,0,0,0,,0,0,40.7,22.3,299,1007.4,0,3.3,244.4,21,8,,2020-10-05T06:16:45,2020-10-05T18:02:50,0.61,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-10-06,35.1,21.5,27.9,34.9,21.5,27.7,15.8,51.4,0,0,0,,0,0,31.7,20.2,292.1,1007.8,0,2.9,242,20.8,8,,2020-10-06T06:17:17,2020-10-06T18:01:42,0.65,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-10-07,35.1,21,28,35.3,21,27.9,16.4,53.5,0,0,0,,0,0,27.4,16.6,307.8,1009.5,0.1,3.5,239.5,20.6,8,,2020-10-07T06:17:50,2020-10-07T18:00:34,0.68,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-10-08,35.1,21.7,28,34.5,21.7,28.2,17.2,55.3,0,0,0,,0,0,27,16.2,295.8,1010,0,2.6,238.3,20.5,8,,2020-10-08T06:18:23,2020-10-08T17:59:27,0.71,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-10-09,34.1,21,27.5,33.7,21,27.5,16.6,54.7,0,0,0,,0,0,23,12.5,310.1,1010.1,0,3,235,20.3,8,,2020-10-09T06:18:57,2020-10-09T17:58:20,0.75,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-10-10,34,21,27.9,34.4,21,28.1,17.2,54.6,0,0,0,,0,0,28.8,14.5,285.4,1008.9,0.6,2.6,229.4,19.8,8,,2020-10-10T06:19:31,2020-10-10T17:57:14,0.75,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-10-11,34.1,22,27.4,33.7,22,27.5,17,56,0,0,0,,0,0,31,16.4,286.8,1007,8.7,3.1,231.4,20,8,,2020-10-11T06:20:05,2020-10-11T17:56:08,0.81,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-10-12,34.1,21.9,27.1,34.5,21.9,27,16.3,55.1,0,0,0,,0,0,20.9,9.2,294.6,1005.5,2.5,2.6,229.9,19.9,8,,2020-10-12T06:20:40,2020-10-12T17:55:04,0.85,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-10-13,34,22,27.5,35.7,22,28.6,19,62.1,0,0,0,,0,0,24.1,10.8,107.4,1006.1,16.5,2.3,216.2,18.7,8,,2020-10-13T06:21:15,2020-10-13T17:53:59,0.88,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-10-14,33.5,25,28.8,35.9,25,29.9,20.3,62,0,0,0,,0,0,17.6,9,38.6,1007.7,47,2.1,183.8,15.8,7,,2020-10-14T06:21:50,2020-10-14T17:52:56,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-10-15,34,23,28.3,32.8,23,27.9,15.3,49.2,0,0,0,,0,0,24.5,12.6,324,1008.4,28.6,2.4,214.7,18.4,8,,2020-10-15T06:22:26,2020-10-15T17:51:53,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-10-16,33.1,20.5,26.5,31.1,20.5,25.9,12,44,0,0,0,,0,0,21.6,9.2,292.6,1008.3,0,2.6,226.3,19.5,8,,2020-10-16T06:23:02,2020-10-16T17:50:51,0.98,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-10-17,33.1,19,25.5,31.4,19,25.1,13.2,50.1,0,0,0,,0,0,17.6,9.2,290.3,1009,5.8,2.5,219.8,19.1,8,,2020-10-17T06:23:38,2020-10-17T17:49:50,0,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-10-18,33.1,20,25.9,31.8,20,25.5,13,47.4,0,0,0,,0,0,27.4,14.6,287.9,1009,4.6,2.4,221.5,19.1,8,,2020-10-18T06:24:15,2020-10-18T17:48:49,0.05,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-10-19,33,19.5,25.8,31.3,19.5,25.3,12.5,46.4,0,0,0,,0,0,27,16.6,302.8,1008.7,13.7,2.8,217.2,18.6,8,,2020-10-19T06:24:53,2020-10-19T17:47:50,0.08,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD,42183099999"
"INDIRA GANDHI INTERNATIONAL, IN",2020-10-20,33.1,17,24.8,31.1,17,24.2,10.9,46,0,0,0,,0,0,28.8,12.8,295.1,1008.2,0,2.5,226.4,19.6,8,,2020-10-20T06:25:30,2020-10-20T17:46:51,0.12,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-10-21,33.1,17,24.9,31.6,17,24.3,12,49.3,0,0,0,,0,0,22.3,7.6,334.1,1009.4,8.6,2.8,200,17.2,8,,2020-10-21T06:26:09,2020-10-21T17:45:53,0.15,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-10-22,32.1,20,25.2,30.8,20,24.9,13.5,50,0,0,0,,0,0,19.1,7.5,18.1,1008.2,62.7,2.3,190.1,16.4,7,,2020-10-22T06:26:47,2020-10-22T17:44:56,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-10-23,32.1,18,24.7,30.5,18,24.2,11.6,48.7,0,0,0,,0,0,20.9,7.5,316.5,1007.8,30.5,2.2,213.9,18.4,8,,2020-10-23T06:27:26,2020-10-23T17:44:00,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-10-24,31.1,18,24,29.6,18,23.6,11,48.1,0,0,0,,0,0,28.4,13,283.7,1008.9,2.6,2.4,218.1,18.9,8,,2020-10-24T06:28:06,2020-10-24T17:43:05,0.25,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-10-25,32.1,17,23.6,30.9,17,23.4,13.3,55.5,0,0,0,,0,0,22.3,7.6,250.1,1011.3,0.5,1.9,214.9,18.4,8,,2020-10-25T06:28:46,2020-10-25T17:42:11,0.29,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-10-26,32.1,18,24,30.5,18,23.7,12.4,50.9,0,0,0,,0,0,20.9,9.2,312,1012.7,26.7,2,178.6,15.3,6,,2020-10-26T06:29:26,2020-10-26T17:41:18,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-10-27,31,18,23.3,29.3,18,23,11.4,50,0,0,0,,0,0,27.4,12.6,279.3,1012.5,0,2.3,213.3,18.3,8,,2020-10-27T06:30:07,2020-10-27T17:40:26,0.35,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-10-28,30.1,15,22,28.5,15,21.7,10.9,53.1,0,0,0,,0,0,19.8,7.6,279.3,1013.4,0,1.9,213.5,18.3,8,,2020-10-28T06:30:48,2020-10-28T17:39:35,0.39,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-10-29,30,15,21.6,28.5,15,21.4,11.4,56.4,0,0,0,,0,0,18,5.4,300.6,1014.2,0,1.5,209.7,18.1,8,,2020-10-29T06:31:30,2020-10-29T17:38:46,0.42,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2020-10-30,30,15,22.3,28.6,15,22,11.6,54.8,0,0,0,,0,0,30.6,14.6,292.4,1013.8,0,1.8,208.3,18.1,8,,2020-10-30T06:32:12,2020-10-30T17:37:57,0.45,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2020-10-31,30.1,16,21.8,28.6,16,21.6,11.6,55.5,0,0,0,,0,0,31.7,16.5,282.7,1013.9,0,1.9,209.4,18.1,8,,2020-10-31T06:32:55,2020-10-31T17:37:10,0.5,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-11-01,30,14,21.3,28.6,14,21.1,9.4,49.8,0,0,0,,0,0,32.4,18.2,280,1014.5,0,2,209.9,18.2,8,,2020-11-01T06:33:38,2020-11-01T17:36:23,0.52,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-11-02,28,14,20.1,27,14,19.9,8.8,52.3,0,0,0,,0,0,32.4,13,288.4,1015.1,0,2.2,208.5,18.1,8,,2020-11-02T06:34:21,2020-11-02T17:35:38,0.56,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-11-03,29,13,20.2,28.1,13,20,10.2,55.9,0,0,0,,0,0,22.7,13,263.3,1014.5,0,2.2,206.5,18,8,,2020-11-03T06:35:05,2020-11-03T17:34:55,0.59,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2020-11-04,27,15,19.7,26.6,15,19.7,10.5,57.2,0,0,0,,0,0,29.5,10.7,262.6,1013.2,0,1.4,198.3,17.1,7,,2020-11-04T06:35:49,2020-11-04T17:34:12,0.63,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-11-05,30,14,20.4,28.4,14,20.2,10.4,57.5,0,0,0,,0,0,20.5,9.4,267.7,1014.4,4.2,1.3,200.5,17.2,7,,2020-11-05T06:36:34,2020-11-05T17:33:31,0.66,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2020-11-06,29,14,19.9,27.8,14,19.8,10.5,58.4,0,0,0,,0,0,25.9,7.6,273.5,1017.3,0,1.5,198.9,17.1,7,,2020-11-06T06:37:19,2020-11-06T17:32:51,0.69,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2020-11-07,28,15,20.6,27.1,15,20.5,11,57.4,0,0,0,,0,0,30.6,16.6,289.9,1018.2,0,1.3,198.3,17,7,,2020-11-07T06:38:04,2020-11-07T17:32:13,0.73,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2020-11-08,28,14,19.7,27.2,14,19.6,11.5,62.5,0,0,0,,0,0,21.6,7.6,290.5,1018.7,0,1.1,197.5,17,7,,2020-11-08T06:38:50,2020-11-08T17:31:36,0.75,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2020-11-09,26,13,18.7,26,13,18.7,12.2,69.3,0,0,0,,0,0,25.9,7.6,272.6,1017.3,4.2,0.9,195.2,16.9,7,,2020-11-09T06:39:36,2020-11-09T17:31:00,0.8,Clear,Clear conditions throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2020-11-10,27,13,18.8,26.9,13,18.8,12.6,69.7,0,0,0,,0,0,22.7,9.4,94.5,1015.9,7.5,0.9,191.1,16.4,7,,2020-11-10T06:40:22,2020-11-10T17:30:26,0.83,Clear,Clear conditions throughout the day.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2020-11-11,27.1,14,19.8,26.9,14,19.8,12.6,66.4,0,0,0,,0,0,24.5,11.2,82.3,1017.9,1.6,1.8,181.8,15.6,7,,2020-11-11T06:41:08,2020-11-11T17:29:53,0.86,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2020-11-12,27.1,15,20.4,26.7,15,20.3,12.9,65.3,0,0,0,,0,0,17.3,7.6,33.9,1019.1,3.6,2.1,180.1,15.6,7,,2020-11-12T06:41:55,2020-11-12T17:29:22,0.9,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2020-11-13,28.1,14,19.9,27.3,14,19.8,12,64.9,0,0,0,,0,0,18.4,9.2,260.3,1017.8,0.1,1.8,185.4,16,7,,2020-11-13T06:42:42,2020-11-13T17:28:52,0.93,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-11-14,27.1,13,18.9,26.7,13,18.9,12.2,68.6,0,0,0,,0,0,16.2,7.4,134.2,1015.4,4.6,1.1,184.9,16,7,,2020-11-14T06:43:30,2020-11-14T17:28:23,0.97,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-11-15,28,15.8,20.5,27.2,15.8,20.5,13.4,66.3,1.965,100,4.17,rain,0,0,33.8,16.3,114.6,1014.6,32.7,1.4,147.8,12.7,6,,2020-11-15T06:44:17,2020-11-15T17:27:57,0,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-11-16,24.1,17.7,20.3,24.1,17.7,20.3,16.3,78,0,0,0,,0,0,22,16.5,101.7,1016.5,64,2.5,82.7,7.3,4,,2020-11-16T06:45:05,2020-11-16T17:27:31,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-11-17,25,14,19.3,25,14,19.3,13.6,71.8,0,0,0,,0,0,24.1,13,285,1015.2,32.4,2.3,153.5,13.3,6,,2020-11-17T06:45:53,2020-11-17T17:27:08,0.07,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2020-11-18,23,14,17.8,23,14,17.8,11.2,67.6,0,0,0,,0,0,21.6,11.1,286.1,1014,9.8,2.1,182.7,15.8,7,,2020-11-18T06:46:41,2020-11-18T17:26:45,0.1,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2020-11-19,24,12,17.2,24,12,17.2,9.7,64.2,0,0,0,,0,0,23,9.4,285.7,1014.4,9.3,2.1,173,14.9,7,,2020-11-19T06:47:29,2020-11-19T17:26:25,0.13,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2020-11-20,24,12,17.1,24,12,17.1,9.1,62,0,0,0,,0,0,32.8,16.6,294.1,1015.9,0,2.2,183.1,15.9,7,,2020-11-20T06:48:17,2020-11-20T17:26:06,0.17,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2020-11-21,23.1,9,16,23.1,8,16,7.5,61.1,0,0,0,,0,0,40.7,22.1,284,1016.4,0,2.1,183.7,16,7,,2020-11-21T06:49:05,2020-11-21T17:25:48,0.2,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2020-11-22,23,10,15.4,23,10,15.4,6.2,57.4,0,0,0,,0,0,29.5,13,290.2,1016.9,19,2.2,181.2,15.6,7,,2020-11-22T06:49:53,2020-11-22T17:25:32,0.25,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2020-11-23,23,9,15.9,23,9,15.9,7.3,60,0,0,0,,0,0,14,7.9,1.9,1017.2,26.8,2,177.7,15.4,7,,2020-11-23T06:50:41,2020-11-23T17:25:18,0.27,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2020-11-24,24,10,16.6,24,10,16.6,7.8,59,0,0,0,,0,0,18,9.4,122.2,1016.7,52.5,1.7,161.1,14,6,,2020-11-24T06:51:29,2020-11-24T17:25:05,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2020-11-25,23,14,17.6,23,14,17.6,9.7,61.8,0,0,0,,0,0,24.8,11.2,74.6,1016.9,75.6,1.1,131.2,11.2,5,,2020-11-25T06:52:17,2020-11-25T17:24:54,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2020-11-26,24,15.9,19.2,24,15.9,19.2,11.5,63.4,0,0,0,,0,0,24.5,12.8,332.2,1019.2,61.5,2.4,153.1,13.1,6,,2020-11-26T06:53:05,2020-11-26T17:24:45,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-11-27,24,12,17.5,24,12,17.5,10.1,64.9,0,0,0,,0,0,31,14.4,277.1,1021.1,0,2.8,175.1,15.2,7,,2020-11-27T06:53:52,2020-11-27T17:24:37,0.4,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2020-11-28,25,12,17.5,25,12,17.5,9.4,62.4,0,0,0,,0,0,27.7,16.6,276.7,1019.9,0,2.5,176.2,15.4,7,,2020-11-28T06:54:40,2020-11-28T17:24:31,0.43,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2020-11-29,24,10,16.2,24,10,16.2,8.2,61.9,0,0,0,,0,0,20.9,9.3,292.3,1018.5,4.8,2.5,176.8,15.5,7,,2020-11-29T06:55:27,2020-11-29T17:24:27,0.46,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2020-11-30,24,9,15.9,24,9,15.9,8.4,64.5,0,0,0,,0,0,21.2,9.4,285.1,1017.6,3.8,2,171.6,14.8,7,,2020-11-30T06:56:13,2020-11-30T17:24:24,0.5,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2020-12-01,25,11,17,25,11,17,10,66.3,0,0,0,,0,0,19.8,9.3,282.1,1017.7,0,1.6,169.4,14.6,6,,2020-12-01T06:57:00,2020-12-01T17:24:23,0.53,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
"INDIRA GANDHI INTERNATIONAL, IN",2020-12-02,26,11,17.6,26,11,17.6,9.4,61.9,0,0,0,,0,0,30.6,14.8,280.4,1015.7,0,1.8,170.6,14.8,7,,2020-12-02T06:57:46,2020-12-02T17:24:24,0.57,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,remote"
"INDIRA GANDHI INTERNATIONAL, IN",2020-12-03,25,10,17.1,25,10,17.1,10,66.6,0,0,0,,0,0,19.8,9.4,259.6,1014.7,0,1.7,168.5,14.6,6,,2020-12-03T06:58:32,2020-12-03T17:24:26,0.6,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2020-12-04,26,11,17.6,26,11,17.6,10.3,66.2,0,0,0,,0,0,18,9.4,124.1,1013.1,7,1.5,166.7,14.3,6,,2020-12-04T06:59:17,2020-12-04T17:24:30,0.64,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2020-12-05,26,14,18.8,26,14,18.8,12.6,69.5,0,0,0,,0,0,23.4,16.6,104.4,1013.2,0,1.4,164.8,14.2,6,,2020-12-05T07:00:01,2020-12-05T17:24:35,0.67,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2020-12-06,26,15,19.6,26,15,19.6,13.4,70.4,0,0,0,,0,0,20.5,11.1,161.8,1015.6,2.8,1.5,164.4,14.2,6,,2020-12-06T07:00:45,2020-12-06T17:24:42,0.71,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2020-12-07,25,13,17.5,25,13,17.5,14.4,84.1,0,0,0,,0,0,26.6,11.2,265.3,1017.4,25,0.9,162.6,14.2,6,,2020-12-07T07:01:29,2020-12-07T17:24:51,0.74,Partially cloudy,Clearing in the afternoon.,fog,"42182099999,42176099999,VIDP,42139099999,42181099999"
"INDIRA GANDHI INTERNATIONAL, IN",2020-12-08,26,13,17.9,26,13,17.9,12,71.8,0,0,0,,0,0,19.1,9.4,329.7,1017.5,0,1.3,162.7,14.2,6,,2020-12-08T07:02:12,2020-12-08T17:25:01,0.75,Clear,Clear conditions throughout the day.,clear-day,"42182099999,42176099999,VIDP,42139099999,42181099999,VIDD"
